ID_TICKET,TYPE,STATUT_FERMETURE,PRIORITE,HORO_DATE_OUVERTURE,RESOLVED_AT,DUREE_RESO_H
5155,Product inquiry,Closed,Low,2021-09-20,2023-06-01 02:52:00,14858.866666666667
5157,Product inquiry,Closed,Medium,2020-11-07,2023-06-01 22:54:03,22486.900833333333
5158,Cancellation request,Closed,Critical,2021-07-14,2023-06-01 06:26:03,16494.434166666666
5161,Technical issue,Closed,Critical,2020-12-15,2023-06-01 20:13:05,21572.218055555557
5164,Cancellation request,Closed,Medium,2021-11-24,2023-06-01 07:10:08,13303.16888888889
5168,Cancellation request,Closed,Medium,2020-11-28,2023-06-01 02:21:15,21962.354166666668
5170,Billing inquiry,Closed,Low,2020-12-05,2023-06-01 15:49:17,21807.82138888889
5171,Billing inquiry,Closed,Low,2020-02-20,2023-06-01 14:08:18,28742.138333333332
5174,Refund request,Closed,Medium,2021-06-17,2023-06-01 16:35:20,17152.588888888888
5175,Billing inquiry,Closed,High,2021-07-06,2023-06-01 01:40:22,16681.672777777778
5179,Refund request,Closed,Low,2020-10-03,2023-05-31 23:48:27,23303.8075
5180,Technical issue,Closed,Critical,2020-07-20,2023-06-01 18:02:28,25122.04111111111
5186,Cancellation request,Closed,Low,2020-12-08,2023-06-01 00:02:37,21720.043611111112
5187,Cancellation request,Closed,Medium,2020-06-02,2023-06-01 22:35:37,26278.59361111111
5190,Refund request,Closed,High,2021-08-19,2023-06-01 22:58:42,15646.978333333333
5192,Billing inquiry,Closed,Medium,2020-11-27,2023-06-01 12:59:45,21996.995833333334
5196,Refund request,Closed,Low,2021-05-14,2023-06-01 04:50:52,17956.847777777777
5197,Technical issue,Closed,Medium,2021-01-23,2023-06-01 11:36:52,20627.614444444444
5203,Refund request,Closed,Medium,2020-08-27,2023-06-01 21:16:58,24213.28277777778
5204,Refund request,Closed,Medium,2020-05-23,2023-06-01 11:52:00,26507.866666666665
5210,Product inquiry,Closed,Medium,2020-09-19,2023-06-01 06:16:08,23646.268888888888
5211,Product inquiry,Closed,Low,2021-02-09,2023-06-01 22:44:08,20230.735555555555
5212,Billing inquiry,Closed,Low,2021-07-13,2023-06-01 04:16:10,16516.269444444446
5215,Cancellation request,Closed,Low,2020-01-13,2023-06-01 18:12:16,29658.204444444444
5218,Refund request,Closed,High,2020-01-21,2023-06-01 09:40:20,29457.672222222223
5224,Product inquiry,Closed,High,2020-12-01,2023-05-31 23:50:26,21887.840555555555
5228,Technical issue,Closed,Low,2021-09-26,2023-06-01 00:23:33,14712.3925
5230,Billing inquiry,Closed,Medium,2021-02-27,2023-06-01 21:09:35,19797.159722222223
5231,Billing inquiry,Closed,Medium,2021-12-23,2023-06-01 08:51:36,12608.86
5232,Technical issue,Closed,Low,2020-10-07,2023-06-01 07:50:37,23215.84361111111
5234,Cancellation request,Closed,Medium,2021-07-10,2023-06-01 11:59:40,16595.994444444445
5237,Refund request,Closed,Medium,2021-05-13,2023-06-01 03:54:45,17979.9125
5238,Technical issue,Closed,Critical,2020-05-04,2023-06-01 17:48:46,26969.812777777777
5240,Technical issue,Closed,Medium,2021-10-27,2023-06-01 08:30:48,13976.513333333334
5241,Cancellation request,Closed,Low,2021-08-20,2023-06-01 19:51:50,15619.863888888889
5242,Technical issue,Closed,High,2020-09-24,2023-06-01 20:05:52,23540.097777777777
5245,Cancellation request,Closed,High,2021-04-02,2023-06-01 06:38:56,18966.64888888889
5246,Cancellation request,Closed,High,2021-04-22,2023-06-01 14:33:58,18494.56611111111
5247,Billing inquiry,Closed,Medium,2021-07-12,2023-06-01 04:10:00,16540.166666666668
5248,Refund request,Closed,Critical,2020-07-24,2023-06-01 07:56:01,25015.93361111111
5251,Refund request,Closed,Medium,2021-10-21,2023-06-01 12:56:05,14124.934722222222
5253,Billing inquiry,Closed,High,2020-08-29,2023-06-01 07:29:08,24151.485555555555
5264,Technical issue,Closed,High,2021-07-06,2023-06-01 14:00:23,16694.006388888887
5265,Refund request,Closed,Low,2020-08-18,2023-06-01 18:53:25,24426.890277777777
5269,Refund request,Closed,Low,2020-08-04,2023-06-01 16:15:31,24760.258611111112
5272,Product inquiry,Closed,High,2020-09-03,2023-06-01 13:42:34,24037.709444444445
5273,Product inquiry,Closed,Critical,2020-07-28,2023-06-01 01:19:36,24913.326666666668
5284,Product inquiry,Closed,High,2020-03-18,2023-06-01 14:44:54,28094.748333333333
5289,Billing inquiry,Closed,Critical,2020-06-04,2023-06-01 05:50:01,26213.83361111111
5290,Cancellation request,Closed,Critical,2021-10-29,2023-06-01 19:07:01,13939.116944444444
5292,Cancellation request,Closed,High,2020-03-27,2023-06-01 05:20:03,27869.334166666667
5293,Billing inquiry,Closed,Critical,2021-06-25,2023-06-01 18:30:05,16962.50138888889
5298,Technical issue,Closed,Medium,2020-12-06,2023-06-01 02:53:12,21770.886666666665
5301,Product inquiry,Closed,Critical,2021-08-25,2023-06-01 14:38:17,15494.638055555555
5305,Product inquiry,Closed,Medium,2021-04-27,2023-06-01 06:47:24,18366.79
5307,Technical issue,Closed,Medium,2020-01-26,2023-06-01 00:07:26,29328.123888888887
5308,Product inquiry,Closed,Critical,2020-01-08,2023-06-01 07:57:28,29767.957777777778
5309,Refund request,Closed,Medium,2021-07-04,2023-06-01 11:25:30,16739.425
5312,Cancellation request,Closed,Medium,2020-02-04,2023-06-01 03:52:33,29115.87583333333
5316,Refund request,Closed,High,2020-10-19,2023-06-01 20:38:37,22940.64361111111
5320,Billing inquiry,Closed,Medium,2020-12-21,2023-06-01 00:50:44,21408.845555555556
5342,Billing inquiry,Closed,Medium,2020-09-28,2023-06-01 14:01:12,23438.02
5344,Product inquiry,Closed,Medium,2020-06-29,2023-06-01 02:26:15,25610.4375
5351,Cancellation request,Closed,Critical,2020-03-01,2023-06-01 14:34:22,28502.57277777778
5353,Billing inquiry,Closed,Low,2020-09-03,2023-06-01 19:47:26,24043.790555555555
5354,Refund request,Closed,High,2021-01-19,2023-06-01 02:12:28,20714.207777777778
5357,Refund request,Closed,Medium,2020-05-19,2023-06-01 06:25:32,26598.425555555557
5358,Technical issue,Closed,Critical,2020-09-15,2023-06-01 11:50:33,23747.8425
5359,Refund request,Closed,Low,2020-04-28,2023-06-01 18:55:34,27114.926111111112
5364,Cancellation request,Closed,Critical,2020-12-07,2023-06-01 17:27:42,21761.461666666666
5368,Billing inquiry,Closed,Medium,2020-09-14,2023-06-01 08:35:49,23768.596944444445
5369,Product inquiry,Closed,Critical,2020-01-13,2023-06-01 11:32:49,29651.546944444446
5371,Product inquiry,Closed,Critical,2020-06-20,2023-06-01 16:06:52,25840.114444444444
5374,Cancellation request,Closed,Low,2021-09-11,2023-06-01 07:15:56,15079.265555555556
5380,Cancellation request,Closed,Critical,2021-03-12,2023-06-01 05:49:04,19469.81777777778
5381,Billing inquiry,Closed,Low,2020-03-11,2023-06-01 11:50:06,28259.835
5383,Technical issue,Closed,Medium,2021-12-14,2023-05-31 23:54:10,12815.902777777777
5388,Refund request,Closed,High,2021-05-13,2023-06-01 07:47:16,17983.78777777778
5395,Billing inquiry,Closed,Critical,2020-01-24,2023-06-01 09:08:27,29385.140833333335
5396,Technical issue,Closed,Critical,2020-02-29,2023-06-01 14:49:29,28526.824722222223
5401,Billing inquiry,Closed,Medium,2020-05-16,2023-06-01 10:23:37,26674.39361111111
5404,Cancellation request,Closed,Critical,2020-02-17,2023-06-01 03:25:40,28803.42777777778
5410,Technical issue,Closed,Low,2021-04-15,2023-06-01 14:39:49,18662.66361111111
5417,Cancellation request,Closed,Medium,2021-02-26,2023-06-01 18:37:00,19818.616666666665
5427,Technical issue,Closed,Low,2021-02-28,2023-06-01 18:46:12,19770.77
5429,Technical issue,Closed,Critical,2020-04-28,2023-06-01 05:36:16,27101.604444444445
5436,Technical issue,Closed,Low,2020-03-31,2023-06-01 10:50:27,27778.840833333332
5437,Technical issue,Closed,Critical,2020-07-04,2023-06-01 14:37:28,25502.624444444446
5438,Cancellation request,Closed,High,2020-04-04,2023-06-01 06:55:30,27678.925
5441,Cancellation request,Closed,Critical,2020-03-16,2023-06-01 06:50:34,28134.842777777776
5443,Refund request,Closed,Low,2021-02-08,2023-06-01 04:20:37,20236.34361111111
5444,Technical issue,Closed,Medium,2021-10-22,2023-06-01 16:53:39,14104.894166666667
5446,Billing inquiry,Closed,Medium,2020-01-08,2023-06-01 13:00:41,29773.011388888888
5447,Product inquiry,Closed,High,2021-10-30,2023-06-01 05:32:42,13901.545
5451,Refund request,Closed,High,2020-05-07,2023-06-01 01:50:47,26881.846388888887
5453,Refund request,Closed,Critical,2020-09-11,2023-06-01 10:13:49,23842.230277777777
5456,Product inquiry,Closed,High,2020-06-07,2023-06-01 21:46:53,26157.78138888889
5458,Billing inquiry,Closed,Low,2021-05-27,2023-06-01 16:50:56,17656.84888888889
5461,Product inquiry,Closed,Medium,2020-10-27,2023-06-01 14:53:59,22742.89972222222
5462,Cancellation request,Closed,Medium,2021-05-29,2023-06-01 12:20:00,17604.333333333332
5467,Product inquiry,Closed,Medium,2020-01-18,2023-06-01 17:27:10,29537.452777777777
5468,Product inquiry,Closed,Medium,2021-04-25,2023-06-01 17:42:10,18425.702777777777
5471,Refund request,Closed,High,2020-07-29,2023-06-01 12:01:13,24900.020277777778
5473,Refund request,Closed,Medium,2021-09-05,2023-06-01 11:49:17,15227.82138888889
5474,Technical issue,Closed,High,2021-02-18,2023-06-01 02:36:19,19994.605277777777
5475,Technical issue,Closed,Medium,2020-06-04,2023-06-01 18:12:19,26226.20527777778
5476,Technical issue,Closed,Low,2021-05-07,2023-06-01 06:53:21,18126.889166666668
5478,Product inquiry,Closed,Medium,2020-08-15,2023-06-01 17:25:24,24497.423333333332
5479,Billing inquiry,Closed,High,2021-08-01,2023-06-01 14:18:25,16070.306944444445
5482,Product inquiry,Closed,Medium,2020-12-23,2023-06-01 19:50:29,21379.84138888889
5488,Billing inquiry,Closed,Medium,2020-02-28,2023-06-01 10:48:37,28546.81027777778
5492,Cancellation request,Closed,Critical,2021-04-09,2023-06-01 12:16:42,18804.278333333332
5495,Technical issue,Closed,Low,2020-05-31,2023-06-01 02:42:47,26306.713055555556
5503,Refund request,Closed,Critical,2021-07-12,2023-06-01 19:41:58,16555.699444444443
5504,Technical issue,Closed,Medium,2021-06-22,2023-06-01 13:05:59,17029.09972222222
5511,Cancellation request,Closed,Low,2020-03-05,2023-06-01 03:00:08,28395.00222222222
5512,Billing inquiry,Closed,Critical,2021-10-18,2023-06-01 08:06:10,14192.102777777778
5514,Product inquiry,Closed,Critical,2021-06-26,2023-06-01 02:32:12,16922.536666666667
5515,Refund request,Closed,Medium,2020-02-09,2023-06-01 06:26:13,28998.436944444446
5519,Cancellation request,Closed,Medium,2020-11-10,2023-06-01 10:44:20,22402.73888888889
5523,Refund request,Closed,High,2020-01-04,2023-06-01 21:15:25,29877.256944444445
5524,Cancellation request,Closed,Critical,2021-03-02,2023-06-01 23:33:27,19727.5575
5538,Technical issue,Closed,Low,2021-02-02,2023-06-01 13:18:47,20389.313055555554
5540,Technical issue,Closed,High,2021-05-09,2023-06-01 09:54:49,18081.91361111111
5541,Refund request,Closed,Low,2020-01-26,2023-06-01 00:41:50,29328.69722222222
5543,Product inquiry,Closed,Medium,2020-11-15,2023-06-01 04:04:53,22276.081388888888
5548,Refund request,Closed,High,2020-08-09,2023-06-01 18:31:01,24642.516944444444
5550,Billing inquiry,Closed,High,2020-01-08,2023-06-01 07:03:04,29767.051111111112
5553,Refund request,Closed,High,2020-10-17,2023-06-01 22:44:09,22990.735833333332
5557,Cancellation request,Closed,Low,2020-12-22,2023-06-01 04:23:15,21388.3875
5558,Technical issue,Closed,Low,2021-01-08,2023-06-01 19:28:17,20995.471388888887
5565,Refund request,Closed,Low,2021-08-18,2023-06-01 04:58:26,15652.97388888889
5569,Product inquiry,Closed,High,2020-03-03,2023-06-01 17:50:32,28457.84222222222
5575,Refund request,Closed,Medium,2021-10-27,2023-06-01 02:13:41,13970.228055555555
5578,Product inquiry,Closed,Critical,2021-06-02,2023-06-01 15:50:46,17511.84611111111
5586,Cancellation request,Closed,Medium,2020-08-12,2023-06-01 07:36:57,24559.615833333333
5589,Product inquiry,Closed,Low,2021-05-18,2023-06-01 15:46:02,17871.76722222222
5594,Refund request,Closed,Low,2021-06-16,2023-06-01 16:54:09,17176.9025
5601,Technical issue,Closed,High,2020-04-10,2023-06-01 21:53:19,27549.88861111111
5602,Product inquiry,Closed,High,2020-06-21,2023-06-01 20:21:20,25820.355555555554
5605,Technical issue,Closed,Low,2020-09-20,2023-06-01 14:21:25,23630.356944444444
5609,Technical issue,Closed,High,2020-07-13,2023-06-01 07:27:29,25279.458055555555
5612,Billing inquiry,Closed,Critical,2020-04-19,2023-06-01 11:49:32,27323.825555555555
5613,Cancellation request,Closed,Critical,2020-02-01,2023-06-01 15:13:34,29199.22611111111
5614,Product inquiry,Closed,High,2021-04-21,2023-06-01 18:00:36,18522.01
5620,Refund request,Closed,Medium,2020-02-27,2023-06-01 17:06:43,28577.111944444445
5622,Refund request,Closed,Low,2021-06-15,2023-06-01 03:36:46,17187.612777777777
5625,Billing inquiry,Closed,High,2021-06-05,2023-06-01 16:30:50,17440.51388888889
5626,Cancellation request,Closed,Critical,2020-09-14,2023-06-01 21:39:52,23781.664444444443
5628,Refund request,Closed,High,2020-03-22,2023-06-01 21:46:54,28005.781666666666
5630,Product inquiry,Closed,Medium,2021-07-18,2023-06-01 22:42:57,16414.715833333332
5636,Product inquiry,Closed,Low,2021-09-23,2023-06-01 15:29:02,14799.483888888888
5637,Product inquiry,Closed,Low,2021-06-11,2023-06-01 18:47:04,17298.784444444445
5641,Refund request,Closed,Medium,2020-11-12,2023-06-01 22:15:10,22366.25277777778
5643,Refund request,Closed,Low,2021-03-27,2023-06-01 13:38:13,19117.636944444443
5646,Product inquiry,Closed,High,2020-09-17,2023-06-01 04:53:18,23692.888333333332
5648,Product inquiry,Closed,Medium,2020-10-23,2023-06-01 06:52:20,22830.87222222222
5650,Refund request,Closed,Critical,2021-03-27,2023-06-01 10:56:22,19114.939444444444
5651,Refund request,Closed,Medium,2021-06-19,2023-06-01 02:06:24,17090.106666666667
5658,Cancellation request,Closed,Critical,2021-11-29,2023-06-01 10:05:33,13186.0925
5663,Refund request,Closed,Medium,2020-08-15,2023-06-01 22:55:38,24502.92722222222
5665,Technical issue,Closed,High,2021-04-23,2023-06-01 20:30:41,18476.511388888888
5666,Product inquiry,Closed,Critical,2021-01-21,2023-06-01 16:07:43,20680.12861111111
5668,Billing inquiry,Closed,High,2020-09-15,2023-06-01 04:29:45,23740.495833333334
5669,Technical issue,Closed,Low,2020-10-15,2023-06-01 19:11:47,23035.19638888889
5671,Product inquiry,Closed,High,2021-11-19,2023-06-01 21:04:48,13437.08
5672,Billing inquiry,Closed,Low,2020-11-01,2023-06-01 17:49:49,22625.83027777778
5674,Billing inquiry,Closed,Critical,2020-05-06,2023-06-01 08:12:52,26912.214444444446
5676,Billing inquiry,Closed,Low,2020-08-08,2023-06-01 06:43:56,24654.73222222222
5679,Technical issue,Closed,Low,2021-11-12,2023-06-01 15:14:00,13599.233333333334
5682,Product inquiry,Closed,Critical,2020-02-12,2023-06-01 14:11:02,28934.18388888889
5684,Product inquiry,Closed,Medium,2021-02-16,2023-06-01 22:26:05,20062.43472222222
5685,Refund request,Closed,High,2020-03-19,2023-06-01 08:03:07,28064.051944444444
5687,Technical issue,Closed,High,2020-01-28,2023-06-01 14:10:10,29294.169444444444
5694,Technical issue,Closed,Critical,2020-01-21,2023-06-01 11:40:19,29459.671944444446
5695,Billing inquiry,Closed,High,2020-03-06,2023-06-01 17:09:20,28385.155555555557
5700,Billing inquiry,Closed,Low,2021-04-30,2023-06-01 11:23:25,18299.390277777777
5704,Refund request,Closed,Low,2021-11-07,2023-06-01 20:22:30,13724.375
5706,Cancellation request,Closed,Low,2020-06-27,2023-06-01 04:26:33,25660.4425
5714,Billing inquiry,Closed,Critical,2020-06-29,2023-06-01 10:25:45,25618.429166666665
5716,Refund request,Closed,Medium,2021-02-25,2023-06-01 10:08:47,19834.14638888889
5717,Refund request,Closed,Critical,2020-01-16,2023-06-01 21:15:49,29589.26361111111
5718,Technical issue,Closed,High,2020-11-19,2023-06-01 10:46:51,22186.780833333334
5722,Refund request,Closed,Medium,2021-07-01,2023-06-01 08:15:58,16808.266111111112
5723,Cancellation request,Closed,Low,2020-09-19,2023-06-01 19:11:59,23659.199722222223
5727,Product inquiry,Closed,Low,2020-02-18,2023-06-01 03:20:03,28779.334166666667
5730,Billing inquiry,Closed,Low,2020-07-25,2023-06-01 20:21:08,25004.352222222224
5731,Billing inquiry,Closed,Low,2021-02-19,2023-06-01 08:36:10,19976.602777777778
5732,Billing inquiry,Closed,Critical,2021-05-10,2023-06-01 06:46:12,18054.77
5733,Technical issue,Closed,High,2021-07-25,2023-06-01 06:06:14,16230.103888888889
5737,Cancellation request,Closed,Low,2020-11-26,2023-06-01 15:06:19,22023.105277777777
5738,Billing inquiry,Closed,High,2021-04-23,2023-06-01 10:16:21,18466.2725
5740,Product inquiry,Closed,Medium,2020-08-14,2023-06-01 09:34:25,24513.57361111111
5741,Cancellation request,Closed,Low,2020-08-23,2023-06-01 20:45:27,24308.7575
5744,Technical issue,Closed,Critical,2021-07-08,2023-06-01 11:36:30,16643.608333333334
5745,Technical issue,Closed,Critical,2021-02-01,2023-06-01 19:56:32,20419.942222222224
5751,Product inquiry,Closed,High,2021-08-21,2023-06-01 11:28:41,15587.478055555555
5759,Technical issue,Closed,Medium,2020-04-23,2023-06-01 00:47:52,27216.797777777778
5760,Cancellation request,Closed,Low,2020-04-17,2023-06-01 04:43:54,27364.731666666667
5761,Billing inquiry,Closed,Critical,2020-02-28,2023-06-01 21:24:55,28557.415277777778
5766,Product inquiry,Closed,High,2020-01-20,2023-06-01 12:46:02,29484.76722222222
5768,Cancellation request,Closed,Critical,2020-07-18,2023-06-01 23:20:06,25175.335
5772,Product inquiry,Closed,Medium,2021-07-06,2023-06-01 04:41:10,16684.68611111111
5777,Technical issue,Closed,Medium,2020-11-28,2023-06-01 00:09:16,21960.154444444444
5780,Billing inquiry,Closed,High,2020-05-19,2023-06-01 08:57:22,26600.95611111111
5782,Cancellation request,Closed,Low,2021-09-17,2023-06-01 19:17:25,14947.290277777778
5785,Billing inquiry,Closed,High,2020-07-30,2023-06-01 05:32:30,24869.541666666668
5786,Billing inquiry,Closed,Critical,2020-03-19,2023-06-01 04:00:31,28060.008611111112
5790,Refund request,Closed,Critical,2021-06-12,2023-06-01 08:52:36,17264.876666666667
5792,Refund request,Closed,Low,2020-07-22,2023-06-01 12:04:39,25068.0775
5793,Product inquiry,Closed,Critical,2020-04-13,2023-06-01 12:21:40,27468.36111111111
5799,Technical issue,Closed,Critical,2020-09-25,2023-06-01 19:33:48,23515.56333333333
5802,Product inquiry,Closed,High,2021-05-16,2023-06-01 05:23:54,17909.398333333334
5803,Cancellation request,Closed,Low,2020-02-25,2023-06-01 13:08:54,28621.148333333334
5806,Billing inquiry,Closed,Low,2020-05-20,2023-06-01 11:07:58,26579.132777777777
5807,Cancellation request,Closed,Critical,2020-10-06,2023-06-01 01:41:58,23233.699444444443
5810,Cancellation request,Closed,Medium,2020-03-23,2023-06-01 10:12:02,27970.200555555555
5815,Billing inquiry,Closed,Low,2021-10-25,2023-06-01 20:16:11,14036.269722222221
5816,Billing inquiry,Closed,Medium,2020-10-25,2023-06-01 15:37:13,22791.620277777776
5820,Product inquiry,Closed,Medium,2021-09-14,2023-06-01 15:07:19,15015.121944444445
5823,Billing inquiry,Closed,Medium,2021-01-28,2023-06-01 10:18:23,20506.30638888889
5826,Refund request,Closed,Critical,2020-06-01,2023-06-01 08:53:26,26288.890555555554
5828,Technical issue,Closed,Low,2021-04-18,2023-06-01 05:41:29,18581.69138888889
5829,Billing inquiry,Closed,Medium,2020-06-20,2023-06-01 21:57:31,25845.95861111111
5832,Billing inquiry,Closed,Low,2020-05-19,2023-06-01 15:35:33,26607.5925
5834,Product inquiry,Closed,Low,2021-12-26,2023-06-01 21:27:36,12549.46
